movie_id,title,year,rating,duration,metascore,actors
tt0435761,Toy Story 3,2010,8.3,103,92,nm0000158:Tom Hanks|nm0000741:Tim Allen|nm0000349:Joan Cusack|nm0000885:Ned Beatty|nm0725543:Don Rickles|nm0000474:Michael Keaton|nm0001728:Wallace Shawn|nm0001652:John Ratzenberger|nm0364680:Estelle Harris|nm0606658:John Morris|nm0072533:Jodi Benson|nm3432684:Emily Ricks Hahn|nm0582418:Laurie Metcalf|nm0163703:Blake Clark|nm0628599:Teddy Newton|nm0524726:Bud Luckey|nm2356963:Bea Miller|nm1482048:Javier Fernández-Peña
tt1255953,Incendies,2011,8.3,131,80,nm0044073:Lubna Azabal|nm0246386:Mélissa Désormeaux-Poulin|nm0309945:Maxim Gaudette|nm1323233:Mustafa Kamel|nm4841645:Hussein Sami|nm0320721:Rémy Girard|nm0108436:Dominique Briand|nm1840093:Frédéric Paquet|nm4841157:Hamed Najem|nm4655454:Ahmad Massad|nm2808008:Bader Alami|nm4841574:Majida Hussein|nm4841883:Asriah Nijres|nm0242803:John Dunn-Hill|nm4706289:Nadia Essadiqi|nm4841009:Chaouki Charbel|nm2896042:Axel Garbi|nm4841898:Amine Benzenine
tt0053604,The Apartment,1960,8.3,125,94,nm0000493:Jack Lemmon|nm0000511:Shirley MacLaine|nm0534045:Fred MacMurray|nm0001827:Ray Walston|nm0472816:Jack Kruschen|nm0507081:David Lewis|nm0390516:Hope Holiday|nm0790064:Joan Shawlee|nm0828653:Naomi Stevens|nm0786252:Johnny Seven|nm0417055:Joyce Jameson|nm0914018:Willard Waterman|nm0924668:David White|nm0010944:Edie Adams|nm0007961:Dorothy Abbott|nm0049852:Bill Baldwin|nm0103362:Paul Bradley|nm0123409:Benny Burt
tt0056172,Lawrence of Arabia,2013,8.3,227,100,nm0000564:Peter O'Toole|nm0000027:Alec Guinness|nm0000063:Anthony Quinn|nm0370144:Jack Hawkins|nm0001725:Omar Sharif|nm0001207:José Ferrer|nm0703033:Anthony Quayle|nm0001647:Claude Rains|nm0447913:Arthur Kennedy|nm0938372:Donald Wolfit|nm0424102:I.S. Johar|nm0711633:Gamil Ratib|nm0712935:Michel Ray|nm0227249:John Dimech|nm0596109:Zia Mohyeddin|nm0548010:Howard Marion-Crawford|nm0007232:Jack Gwillim|nm0588486:Hugh Miller
tt0105236,Reservoir Dogs,1992,8.3,99,81,nm0000172:Harvey Keitel|nm0000619:Tim Roth|nm0000514:Michael Madsen|nm0001606:Chris Penn|nm0000114:Steve Buscemi|nm0862937:Lawrence Tierney|nm0112207:Randy Brooks|nm0051257:Kirk Baltz|nm0120483:Edward Bunker|nm0000233:Quentin Tarantino|nm0877822:Rich Turner|nm0824741:David Steen|nm0181922:Tony Cosmo|nm0689957:Stevo Polyi|nm0815649:Michael Sottile|nm0751902:Robert Ruth|nm0004744:Lawrence Bender|nm0443344:Linda Kaye
tt0062622,2001: A Space Odyssey,1968,8.3,149,84,nm0001158:Keir Dullea|nm0516972:Gary Lockwood|nm0843213:William Sylvester|nm0725220:Daniel Richter|nm0744436:Leonard Rossiter|nm0879239:Margaret Tyzack|nm0064235:Robert Beatty|nm0838330:Sean Sullivan|nm0706937:Douglas Rain|nm15447157:Frank W. Miller|nm0922916:Bill Weston|nm0084042:Ed Bishop|nm0065140:Glenn Beck|nm0317506:Alan Gifford|nm0319268:Ann Gillis|nm0140809:Edwina Carroll|nm0103988:Penny Brahms|nm0236049:Heather Downham
tt0086250,Scarface,1983,8.3,170,65,nm0000199:Al Pacino|nm0000201:Michelle Pfeiffer|nm0000874:Steven Bauer|nm0001512:Mary Elizabeth Mastrantonio|nm0005162:Robert Loggia|nm0173125:Miriam Colon|nm0000719:F. Murray Abraham|nm0791502:Paul Shenar|nm0950867:Harris Yulin|nm0757774:Ángel Salazar|nm0763274:Arnaldo Santana|nm0785277:Pepe Serna|nm0602930:Michael P. Moran|nm0411436:Al Israel|nm0389971:Dennis Holahan|nm0546797:Mark Margolis|nm0020162:Michael Alldredge|nm0071160:Ted Beniades
tt0113277,Heat,1995,8.3,170,76,nm0000199:Al Pacino|nm0000134:Robert De Niro|nm0000174:Val Kilmer|nm0000685:Jon Voight|nm0001744:Tom Sizemore|nm0893204:Diane Venora|nm0000312:Amy Brenneman|nm0000171:Ashley Judd|nm0932112:Mykelti Williamson|nm0836071:Wes Studi|nm0505971:Ted Levine|nm0371660:Dennis Haysbert|nm0001209:William Fichtner|nm0000204:Natalie Portman|nm0006888:Tom Noonan|nm0300824:Kevin Gage|nm0000279:Hank Azaria|nm0005503:Susan Traylor
tt0036775,Double Indemnity,1944,8.3,107,95,nm0534045:Fred MacMurray|nm0001766:Barbara Stanwyck|nm0000064:Edward G. Robinson|nm0056477:Byron Barr|nm0356004:Porter Hall|nm0372742:Jean Heather|nm0694631:Tom Powers|nm0301348:Richard Gaines|nm0093769:Fortunio Bonanova|nm0680139:John Philliber|nm7369756:Lev Abramov|nm0011490:James Adamson|nm0077587:John Berry|nm0151452:Raymond Chandler|nm0167760:Edmund Cobb|nm0187914:Kernan Cripps|nm0268426:Betty Farrington|nm0283170:Bess Flowers
tt0022100,M - Eine Stadt sucht einen Mörder,1931,8.3,99,,nm0000048:Peter Lorre|nm0927145:Ellen Widmann|nm0484737:Inge Landgut|nm0921532:Otto Wernicke|nm0519765:Theodor Loos|nm0345073:Gustaf Gründgens|nm0323479:Friedrich Gnaß|nm0643997:Fritz Odemar|nm0447349:Paul Kemp|nm0003586:Theo Lingen|nm0090104:Rudolf Blümner|nm0313308:Georg John|nm0825461:Franz Stein|nm0821504:Ernst Stahl-Nachbaur|nm0081499:Gerhard Bienert|nm0686783:Karl Platen|nm0884665:Rosa Valetti|nm0903189:Hertha von Walther
tt1049413,Up,2009,8.3,96,88,nm0000799:Edward Asner|nm2973712:Jordan Nagai|nm0001652:John Ratzenberger|nm0001626:Christopher Plummer|nm0677037:Bob Peterson|nm0005148:Delroy Lindo|nm0710019:Jerome Ranft|nm0443286:David Kaye|nm3423667:Elie Docter|nm3422941:Jeremy Leary|nm0569680:Mickie McGowan|nm0542706:Danny Mann|nm0298412:Donald Fullilove|nm0363641:Jess Harnell|nm2155757:Josh Cooley|nm0230032:Pete Docter|nm0028764:Mark Andrews|nm0074036:Bob Bergen
tt0053125,North by Northwest,1959,8.3,136,98,nm0000026:Cary Grant|nm0001693:Eva Marie Saint|nm0000051:James Mason|nm0484829:Jessie Royce Landis|nm0001991:Leo G. Carroll|nm0404360:Josephine Hutchinson|nm0643211:Philip Ober|nm0001445:Martin Landau|nm0929965:Adam Williams|nm0686857:Edward Platt|nm0254006:Robert Ellenstein|nm0871876:Les Tremayne|nm0177642:Philip Coolidge|nm0574686:Patrick McVey|nm0083081:Edward Binns|nm0528373:Ken Lynch|nm0011366:Stanley Adams|nm0013866:David Ahdar
tt0033467,Citizen Kane,1941,8.3,119,100,nm0000080:Orson Welles|nm0001072:Joseph Cotten|nm0173827:Dorothy Comingore|nm0001547:Agnes Moorehead|nm0913095:Ruth Warrick|nm0172615:Ray Collins|nm0762557:Erskine Sanford|nm0806041:Everett Sloane|nm0020041:William Alland|nm0829717:Paul Stewart|nm0183459:George Coulouris|nm0093769:Fortunio Bonanova|nm0771696:Gus Schilling|nm0888349:Philip Van Zandt|nm0045735:Georgia Backus|nm0788288:Harry Shannon|nm0120674:Sonny Bupp|nm0841569:Buddy Swan
tt0093058,Full Metal Jacket,1987,8.2,116,78,nm0000546:Matthew Modine|nm0000388:R. Lee Ermey|nm0000352:Vincent D'Onofrio|nm0000284:Adam Baldwin|nm0002126:Dorian Harewood|nm0397441:Kevyn Major Howard|nm0397124:Arliss Howard|nm0642522:Ed O'Ross|nm0856012:John Terry|nm0420029:Kieron Jecchinis|nm0852722:Kirk Taylor|nm0170381:Tim Colceri|nm0821305:Jon Stafford|nm0090124:Bruce Boa|nm0878829:Ian Tyler|nm0520199:Sal Lopez|nm0590003:Gary Landon Mills|nm0814533:Papillon Soo
tt0211915,Le fabuleux destin d'Amélie Poulain,2002,8.3,122,70,nm0851582:Audrey Tautou|nm0440913:Mathieu Kassovitz|nm0749363:Rufus|nm0186677:Lorella Cravotta|nm0581014:Serge Merlin|nm0213354:Jamel Debbouze|nm0597042:Clotilde Mollet|nm0561158:Claire Maurier|nm0620964:Isabelle Nanty|nm0684500:Dominique Pinon|nm0671844:Artus de Penguern|nm0603446:Yolande Moreau|nm0133636:Urbain Cancelier|nm0126870:Maurice Bénichou|nm0732220:Michel Robin|nm0198610:Andrée Damant|nm0674816:Claude Perron|nm0035382:Armelle
tt0052357,Vertigo,1958,8.2,128,100,nm0000071:James Stewart|nm0001571:Kim Novak|nm0000895:Barbara Bel Geddes|nm0375738:Tom Helmore|nm0428216:Henry Jones|nm0047450:Raymond Bailey|nm0179289:Ellen Corby|nm0790164:Konstantin Shayne|nm0665886:Lee Patrick|nm0013866:David Ahdar|nm0025595:Isabel Analla|nm0030446:Jack Ano|nm0045803:Margaret Bacon|nm0072536:John Benson|nm0097647:Danny Borzage|nm0106295:Margaret Brayton|nm0117269:Paul Bryar|nm0127559:Boyd Cabeen
tt0986264,Taare Zameen Par,2007,8.3,162,,nm2594301:Darsheel Safary|nm0451148:Aamir Khan|nm1538116:Tisca Chopra|nm1479650:Vipin Sharma|nm2540053:Tanay Chheda|nm3222518:Sachet Engineer|nm2887354:Girija Oak|nm2896015:Lalitha Lajmi|nm1334512:Ravi Khanvilkar|nm2994393:Pratima Kulkarni|nm1386135:Meghna Malik|nm3000723:Sonali Sachdev|nm3220990:Sanjay Dadhich|nm1858895:Rajgopal Iyer|nm3221779:Bugs Bhargava Krishna|nm1261460:Shankar Sachdev|nm0706954:M.K. Raina|nm1126070:Gurkirtan
tt1832382,Jodaeiye Nader az Simin,2011,8.3,123,95,nm1818216:Payman Maadi|nm0368689:Leila Hatami|nm4299147:Sareh Bayat|nm1486911:Shahab Hosseini|nm4299072:Sarina Farhadi|nm0439307:Babak Karimi|nm4297889:Ali-Asghar Shahbazi|nm4297610:Kimia Hosseini|nm4159861:Shirin Yazdanbakhsh|nm0953423:Merila Zare'i|nm4723261:Mohammadhasan Asghari|nm4723252:Shirin Azimiyannezhad|nm4723367:Hamid Dadju|nm1820159:Mohammad Ebrahimian|nm3816117:Samad Farhang|nm4723068:Ali Fattahi|nm4724061:Nafise Ghodrati|nm4724081:Roya Hosseini
tt0056592,To Kill a Mockingbird,1963,8.3,129,88,nm0000060:Gregory Peck|nm0576345:John Megna|nm0653942:Frank Overton|nm0614677:Rosemary Murphy|nm0925418:Ruth White|nm0676349:Brock Peters|nm0262745:Estelle Evans|nm0280707:Paul Fix|nm0668110:Collin Wilcox Paxton|nm0026841:James Anderson|nm0315933:Alice Ghostley|nm0000380:Robert Duvall|nm0934750:William Windom|nm0219825:Crahan Denton|nm0354989:Richard Hale|nm0000825:Mary Badham|nm0019221:Phillip Alford|nm0035867:R.L. Armstrong
tt0095016,Die Hard,1988,8.2,132,72,nm0000246:Bruce Willis|nm0000614:Alan Rickman|nm0000889:Bonnie Bedelia|nm0001817:Reginald VelJohnson|nm0322339:Paul Gleason|nm0924636:De'voreaux White|nm0040472:William Atherton|nm0000952:Hart Bochner|nm0793363:James Shigeta|nm0324231:Alexander Godunov|nm0236525:Bruno Doyon|nm0936591:Andreas Wisniewski|nm0319739:Clarence Gilyard Jr.|nm0687270:Joseph Plewa|nm0127960:Lorenzo Caccialanza|nm0094770:Gérard Bonn|nm0370729:Dennis Hayden|nm0502959:Al Leong
tt0097576,Indiana Jones and the Last Crusade,1989,8.2,127,65,nm0000148:Harrison Ford|nm0000125:Sean Connery|nm0233145:Alison Doody|nm0001186:Denholm Elliott|nm0722636:John Rhys-Davies|nm0002103:Julian Glover|nm0000203:River Phoenix|nm0126250:Michael Byrne|nm0539616:Kevork Malikyan|nm0248848:Robert Eddison|nm0949985:Richard Young|nm0768488:Alexei Sayle|nm0405033:Alex Hyde-White|nm0561792:Paul Maxwell|nm0086262:Isla Blair|nm0229943:Vernon Dobtcheff|nm0362657:J.J. Hardy|nm0339562:Bradley Gregg
tt0070735,The Sting,1973,8.2,129,83,nm0000056:Paul Newman|nm0000602:Robert Redford|nm0001727:Robert Shaw|nm0001164:Charles Durning|nm0001827:Ray Walston|nm0107281:Eileen Brennan|nm0332390:Harold Gould|nm0373570:John Heffernan|nm0253020:Dana Elcar|nm0444955:Jack Kehoe|nm0035195:Dimitra Arliss|nm0429149:Robert Earl Jones|nm0806277:James Sloyan|nm0225741:Charles Dierkop|nm0666901:Lee Paul|nm0000476:Sally Kirkland|nm0518880:Avon Long|nm0424516:Arch Johnson
tt0066921,A Clockwork Orange,1972,8.2,136,77,nm0000532:Malcolm McDowell|nm0535861:Patrick Magee|nm0060988:Michael Bates|nm0165049:Warren Clarke|nm0166979:John Clive|nm0180920:Adrienne Corri|nm0240268:Carl Duering|nm0268306:Paul Farrell|nm0290117:Clive Francis|nm0332842:Michael Gover|nm0439507:Miriam Karlin|nm0546118:James Marcus|nm0606368:Aubrey Morris|nm0703501:Godfrey Quigley|nm0713520:Sheila Raynor|nm0752686:Madge Ryan|nm0767644:John Savident|nm0789001:Anthony Sharp
tt0252488,Hababam Sinifi: Sinifta Kaldi,1975,8.7,95,,nm0654805:Münir Özkul|nm0015081:Tarik Akan|nm0839017:Kemal Sunal|nm0621870:Adile Nasit|nm0015145:Halit Akçatepe|nm0654744:Semra Özdamar|nm0784038:Sener Sen|nm2831490:Tayfun Akalin|nm0015629:Tuncay Akça|nm0015146:Leman Akçatepe|nm0015147:Sitki Akçatepe|nm1578697:Ahmet Ariman|nm2826004:Orhan Aydinbas|nm1832154:Teoman Ayik|nm0082165:Ertugrul Bilda|nm2831730:Talat Dumanli|nm0246931:Ekrem Dümer|nm9894530:Dilaver Gür
tt0017136,Metropolis,1927,8.3,153,98,nm0375609:Brigitte Helm|nm0002154:Alfred Abel|nm0297054:Gustav Fröhlich|nm0459030:Rudolf Klein-Rogge|nm0003248:Fritz Rasp|nm0519765:Theodor Loos|nm0084430:Erwin Biswanger|nm0313447:Heinrich George|nm0016641:Fritz Alberti|nm0074186:Grete Berger|nm0091178:Olly Boeheim|nm0226376:Max Dietze|nm0294558:Ellen Frey|nm0307319:Beatrice Garga|nm0331796:Heinrich Gotho|nm0340553:Dolly Grey|nm0386046:Anny Hintze|nm0403288:Gottfried Huppertz
tt15398776,Oppenheimer,2023,8.3,180,90,nm0614165:Cillian Murphy|nm1289434:Emily Blunt|nm0000354:Matt Damon|nm0000375:Robert Downey Jr.|nm2403277:Alden Ehrenreich|nm0342241:Scott Grimes|nm0164809:Jason Clarke|nm0463282:Kurt Koehler|nm0001282:Tony Goldwyn|nm0332944:John Gowans|nm0086301:Macon Blair|nm0195439:James D'Arcy|nm0000110:Kenneth Branagh|nm0342881:Harry Groener|nm0419813:Gregory Jbara|nm0455316:Ted King|nm0215229:Tim DeKay|nm0396765:Steven Houska
tt0208092,Snatch,2001,8.2,102,55,nm0005458:Jason Statham|nm0000093:Brad Pitt|nm0334318:Stephen Graham|nm0005068:Vinnie Jones|nm0011744:Ade|nm0065307:William Beck|nm0065874:Andy Beckwith|nm0001971:Ewen Bremner|nm0118473:Jason Buckham|nm0134774:Mickey Cantwell|nm0172577:Nicola Collins|nm0172709:Teena Collins|nm0179893:Charles Cork|nm0192330:James Cunningham|nm0193663:Sorcha Cusack|nm0214210:Mickey Dee|nm0001125:Benicio Del Toro|nm0002243:Sam Douglas
tt8579674,1917,2020,8.2,119,78,nm2835616:Dean-Charles Chapman|nm1126657:George MacKay|nm0990547:Daniel Mays|nm0000147:Colin Firth|nm2553988:Pip Carter|nm5121393:Andy Apollo|nm4078775:Paul Tinto|nm6919812:Josef Davies|nm5037475:Billy Postlethwaite|nm9419368:Gabriel Akuwudike|nm0778831:Andrew Scott|nm10711826:Spike Leighton|nm4130813:Robert Maaser|nm2228294:Gerran Howell|nm9273822:Adam Hugill|nm0835016:Mark Strong|nm0564500:Richard McCabe|nm11227848:Benjamin Adams
tt0119488,L.A. Confidential,1997,8.2,138,91,nm0000228:Kevin Spacey|nm0000128:Russell Crowe|nm0001602:Guy Pearce|nm0000107:Kim Basinger|nm0000342:James Cromwell|nm0000362:Danny DeVito|nm0000657:David Strathairn|nm0726492:Ron Rifkin|nm0566783:Matt McCoy|nm0002117:Paul Guilfoyle|nm0781915:Paolo Seganti|nm0335171:Elisabeth Granli|nm0853140:Sandra Taylor|nm0710292:Steve Rankin|nm0065320:Graham Beckel|nm0333689:Allan Graf|nm0159068:Precious Chong|nm0810083:Symba
tt0040522,Ladri di biciclette,1949,8.2,89,,nm0536009:Lamberto Maggiorani|nm0821543:Enzo Staiola|nm0136794:Lianella Carell|nm0022821:Elena Altieri|nm0759031:Gino Saltamerenda|nm0157058:Giulio Chiari|nm0031509:Vittorio Antonucci|nm0757129:Michele Sakara|nm0346358:Fausto Guerzoni|nm0413063:Carlo Jachino|nm0061402:Giulio Battiferri|nm1855777:Ida Bracci Dorati|nm0116515:Nando Bruno|nm0135679:Eolo Capritti|nm0139214:Memmo Carotenuto|nm0238494:Emma Druetti|nm0312764:Veriano Ginesi|nm0075559:Piero Heliczer
tt0363163,Der Untergang,2005,8.2,156,82,nm0004486:Bruno Ganz|nm0487884:Alexandra Maria Lara|nm0559890:Ulrich Matthes|nm0477810:Juliane Köhler|nm0362896:Corinna Harfouch|nm0272224:Heino Ferch|nm0075321:Christian Berkel|nm0352278:Matthias Habich|nm0470981:Thomas Kretschmann|nm0579159:Michael Mendl|nm0377333:André Hennicke|nm0633947:Ulrich Noethen|nm0591352:Birgit Minichmayr|nm0437708:Rolf Kanies|nm0230649:Justus von Dohnányi|nm0542721:Dieter Mann|nm0714943:Christian Redl|nm0653248:Götz Otto
tt5074352,Dangal,2016,8.3,161,,nm0451148:Aamir Khan|nm2799219:Sakshi Tanwar|nm0760778:Fatima Sana Shaikh|nm7621667:Sanya Malhotra|nm6269780:Aparshakti Khurana|nm7621668:Zaira Wasim|nm7621669:Suhani Bhatnagar|nm5057209:Ritvik Sahore|nm2971390:Girish Kulkarni|nm8624891:Ravi Aneja|nm3189957:Anurag Arora|nm5129212:Mahesh Balraj|nm1875257:Vivan Bhatena|nm8664806:Anmol Charan|nm7998145:Karamveer Choudhary|nm7206816:Ishika Gagneja|nm3943087:Badrul Islam|nm6492684:Jagbir
tt0993846,The Wolf of Wall Street,2013,8.2,180,75,nm0000138:Leonardo DiCaprio|nm1706767:Jonah Hill|nm3053338:Margot Robbie|nm0000190:Matthew McConaughey|nm0151419:Kyle Chandler|nm0001661:Rob Reiner|nm1256532:Jon Bernthal|nm0269463:Jon Favreau|nm0241121:Jean Dujardin|nm0525921:Joanna Lumley|nm2129662:Cristin Milioti|nm0002056:Christine Ebersole|nm0924154:Shea Whigham|nm1128592:Katarina Cas|nm0126260:P.J. Byrne|nm0158846:Kenneth Choi|nm2460943:Brian Sacca|nm3585980:Henry Zebrowski
tt8503618,Hamilton,2020,8.3,160,88,nm0592135:Lin-Manuel Miranda|nm5623883:Phillipa Soo|nm1502434:Leslie Odom Jr.|nm0325989:Renée Elise Goldsberry|nm4377526:Daveed Diggs|nm2676147:Jonathan Groff|nm1862960:Chris Jackson|nm5093499:Jasmine Cephas Jones|nm3916460:Okieriete Onaodowan|nm6588867:Anthony Ramos|nm8442060:Carleigh Bettiol|nm3663196:Ariana DeBose|nm11701767:Hope Easterbrook|nm5655733:Sydney James Harcourt|nm5506034:Sasha Hutchings|nm2215717:Thayne Jasperson|nm3814219:Elizabeth Judd|nm3395251:Jon Rua
tt6966692,Green Book,2018,8.2,130,69,nm0001557:Viggo Mortensen|nm0991810:Mahershala Ali|nm0004802:Linda Cardellini|nm1724319:Sebastian Maniscalco|nm1221253:Dimiter D. Marinov|nm2273391:Mike Hatton|nm0126260:P.J. Byrne|nm0181288:Joe Cortese|nm8337482:Mary Agnes Nixon|nm4439921:Von Lewis|nm9918154:Jon Sortland|nm0823155:Don Stark|nm0542134:Anthony Mangano|nm0806002:Paul Sloan|nm0240606:Quinn Duffy|nm9682528:Seth Hurwitz|nm9691833:Hudson Galloway|nm8941213:Gavin Lyle Foley
tt0075314,Taxi Driver,1976,8.2,114,94,nm0000134:Robert De Niro|nm0000149:Jodie Foster|nm0001732:Cybill Shepherd|nm0000983:Albert Brooks|nm0007958:Diahnne Abbott|nm0012524:Frank Adu|nm0034519:Victor Argo|nm0034082:Gino Ardito|nm0043039:Garth Avery|nm0001967:Peter Boyle|nm0169903:Harry Cohn|nm0192276:Copper Cunningham|nm0225734:Brenda Dickson|nm0279206:Harry Fischler|nm0335580:Nat Grant|nm0364997:Leonard Harris|nm0383554:Richard Higgs|nm0443480:Beau Kayser
tt0372784,Batman Begins,2005,8.2,140,70,nm0000288:Christian Bale|nm0000323:Michael Caine|nm0913822:Ken Watanabe|nm0000553:Liam Neeson|nm0005017:Katie Holmes|nm0000198:Gary Oldman|nm0614165:Cillian Murphy|nm0929489:Tom Wilkinson|nm0000442:Rutger Hauer|nm0730070:Linus Roache|nm0095478:Mark Boone Junior|nm0000151:Morgan Freeman|nm0390227:Larry Holden|nm0614283:Gerard Murphy|nm0568801:Colin McFarlane|nm0829815:Sara Stewart|nm1600560:Gus Lewis|nm0104114:Richard Brake
tt0120382,The Truman Show,1998,8.2,103,90,nm0000120:Jim Carrey|nm0000438:Ed Harris|nm0001473:Laura Linney|nm0001187:Noah Emmerich|nm0001523:Natascha McElhone|nm0852466:Holland Taylor|nm0216507:Brian Delate|nm1405242:Blair Slater|nm0470244:Peter Krause|nm0770039:Heidi Schanz|nm0853105:Ron Taylor|nm0852281:Don Taylor|nm0713376:Ted Raymond|nm0165721:Judy Clayton|nm0231605:Fritz Dominique|nm0773350:Angel Schmiedt|nm0773354:Nastassja Schmiedt|nm0601664:Muriel Moore
tt0055031,Judgment at Nuremberg,1961,8.3,179,60,nm0000075:Spencer Tracy|nm0000044:Burt Lancaster|nm0001847:Richard Widmark|nm0000017:Marlene Dietrich|nm0001703:Maximilian Schell|nm0000023:Judy Garland|nm0001050:Montgomery Clift|nm0000638:William Shatner|nm0459252:Werner Klemperer|nm0533247:Kenneth MacKenna|nm0583395:Torben Meyer|nm0076282:Joseph Bernard|nm0062667:Alan Baxter|nm0083081:Edward Binns|nm0160417:Virginia Christine|nm0907170:Otto Waldis|nm0842425:Karl Swenson|nm0104964:Martin Brandt
tt0053291,Some Like It Hot,1959,8.2,121,98,nm0000054:Marilyn Monroe|nm0000348:Tony Curtis|nm0000493:Jack Lemmon|nm0706368:George Raft|nm0002285:Pat O'Brien|nm0113873:Joe E. Brown|nm0675490:Nehemiah Persoff|nm0790064:Joan Shawlee|nm0336475:Billy Gray|nm0831889:George E. Stone|nm0057969:Dave Barry|nm0563417:Mike Mazurki|nm0933489:Harry Wilson|nm0932617:Beverly Wills|nm0237634:Barbara Drew|nm0732340:Edward G. Robinson Jr.|nm0046725:Sam Bagley|nm0063446:Brandon Beach
tt0059578,Per qualche dollaro in più,1967,8.2,132,74,nm0000142:Clint Eastwood|nm0001812:Lee Van Cleef|nm0002231:Gian Maria Volontè|nm0472756:Mara Krupp|nm0685559:Luigi Pistilli|nm0001428:Klaus Kinski|nm8621588:Luis Rodríguez|nm0824934:Benito Stefanelli|nm0660208:Panos Papadopulos|nm0759757:Aldo Sambrell|nm0131209:Roberto Camardiel|nm0250905:Joseph Egger|nm0087339:Tomás Blanco|nm0696468:Lorenzo Robledo|nm0535979:Dante Maggio|nm0579155:Sergio Mendizábal|nm0704972:Diana Rabito|nm0850190:Giovanni Tarallo
tt0012349,The Kid,1921,8.2,68,,nm0000122:Charles Chaplin|nm0701012:Edna Purviance|nm0001067:Jackie Coogan|nm0588033:Carl Miller|nm0042317:Albert Austin|nm0047800:Beulah Bains|nm0048798:Nellie Bly Baker|nm0074788:Henry Bergman|nm0080930:Edward Biby|nm0088471:B.F. Blinn|nm0102901:Kitty Bradbury|nm0132955:Frank Campeau|nm0156618:Bliss Chevalier|nm1064968:Frances Cochran|nm1067463:Elsie Codd|nm0176846:Jack Coogan Sr.|nm1067466:Estelle Cook|nm1067468:Lillian Crane
tt1130884,Shutter Island,2010,8.2,138,63,nm0000138:Leonardo DiCaprio|nm0607865:Emily Mortimer|nm0749263:Mark Ruffalo|nm0001426:Ben Kingsley|nm0001884:Max von Sydow|nm0931329:Michelle Williams|nm0165101:Patricia Clarkson|nm0355097:Jackie Earle Haley|nm0505971:Ted Levine|nm0002253:John Carroll Lynch|nm0000480:Elias Koteas|nm0000862:Robin Bartlett|nm1706832:Christopher Denham|nm0778533:Nellie Sciutto|nm0797746:Joseph Sikora|nm1478007:Curtiss Cook|nm0859403:Raymond Anthony Thomas|nm0571375:Joseph McKenna
tt10272386,The Father,2021,8.2,97,88,nm0000164:Anthony Hopkins|nm1469236:Olivia Colman|nm0309693:Mark Gatiss|nm0931404:Olivia Williams|nm1782299:Imogen Poots|nm0001722:Rufus Sewell|nm0223499:Ayesha Dharker|nm8174176:Roman Zeller|nm8958189:Adnan Kundi|nm12473278:Brian Rodger|nm3561505:Evie Wray
tt0107290,Jurassic Park,1993,8.2,127,68,nm0000554:Sam Neill|nm0000368:Laura Dern|nm0000156:Jeff Goldblum|nm0000277:Richard Attenborough|nm0669629:Bob Peck|nm0274684:Martin Ferrero|nm0000703:BD Wong|nm0001515:Joseph Mazzello|nm0000611:Ariana Richards|nm0000168:Samuel L. Jackson|nm0001431:Wayne Knight|nm0596520:Gerald R. Molen|nm0762153:Miguel Sandoval|nm0861151:Cameron Thor|nm0276211:Christopher John Fields|nm0381035:Whit Flint|nm0005678:Dean Cundey|nm0113909:Jophery C. Brown
tt0469494,There Will Be Blood,2008,8.2,158,93,nm0000358:Daniel Day-Lewis|nm0200452:Paul Dano|nm0001354:Ciarán Hinds|nm2872491:Martin Stringer|nm2872058:Matthew Braden Stringer|nm2871845:Jacob Stringer|nm2872133:Joseph Mussey|nm0215916:Barry Del Sherman|nm2871955:Harrison Taylor|nm2871847:Stockton Taylor|nm0006670:Paul F. Tompkins|nm2827673:Dillon Freasier|nm0108362:Kevin Breznahan|nm0002350:Jim Meskimen|nm0838058:Erica Sullivan|nm0142576:Randall Carver|nm0500201:Coco Leigh|nm2871429:Sydney McCallister
tt0167404,The Sixth Sense,1999,8.2,107,64,nm0000246:Bruce Willis|nm0005286:Haley Joel Osment|nm0001057:Toni Collette|nm0931404:Olivia Williams|nm0605080:Trevor Morgan|nm0005531:Donnie Wahlberg|nm0848534:Peter Anthony Tambakis|nm1005688:Jeffrey Zubernis|nm0635769:Bruce Norris|nm0280245:Glenn Fitzgerald|nm0939731:Greg Wood|nm0059215:Mischa Barton|nm0868125:Angelica Page|nm0838655:Lisa Summerour|nm0051479:Firdous Bamji|nm0794658:Samia Shoaib|nm0767002:Hayden Saunier|nm0201075:Janis Dardaris
tt0042192,All About Eve,1950,8.2,138,98,nm0000012:Bette Davis|nm0000879:Anne Baxter|nm0001695:George Sanders|nm0002141:Celeste Holm|nm0581282:Gary Merrill|nm0549280:Hugh Marlowe|nm0711855:Gregory Ratoff|nm0060845:Barbara Bates|nm0000054:Marilyn Monroe|nm0728812:Thelma Ritter|nm0358899:Walter Hampden|nm0835836:Randy Stuart|nm0384154:Craig Hill|nm0364988:Leland Harris|nm0924487:Barbara White|nm0279469:Eddie Fisher|nm0700422:William Pullen|nm0835140:Claude Stroud
